EicCode;EicDisplayName;EicLongName;EicParent;EicResponsibleParty;EicStatus;MarketParticipantPostalCode;MarketParticipantIsoCountryCode;MarketParticipantVatCode;EicTypeFunctionList;type
50WC00000001911A;NO-SORFJORD2;N Sørfjord 2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019136;NO-NORE_12;S Nore 1   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019144;NO-OFOTEN2;N Ofoten   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019152;NO-GRYTTEN22A2;N Grytten  22  Å2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001917Z;NO-GURSKEN22;N Gursken  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001918X;NO-HOLANDSV66;N Holandsv 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001919V;NO-NEDREFOSS66;N Nedrefos 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019209;NO-SORTVEIT22;S Sørtveit 22  L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019233;NO-TILREM22L2;N Tilrem   22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001926Y;NO-MEISFJORD66;N Meisfjor 66  RT1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001927W;NO-ORTVATN22;N Ørtfjell 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001928U;NO-RAVNANGE132T2;S Ravnange 132 T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001929S;NO-BORGEN22T3;S Borgen   22  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019314;NO-TILREM22L1;N Tilrem   22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019322;NO-GRYTTEN22A1;N Grytten  22  Å1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001935X;NO-GRYTTEN22A3;N Grytten  22  Å3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001936V;NO-NIKKELVE50T1N;S Nikkelve 50  T1 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001937T;NO-NIKKELVE50T2N;S Nikkelve 50  T2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001938R;NO-DUMMYF8;N Fakken   11  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001939P;NO-MYKLEBUSLEN22;S Myklebus 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019403;NO-BARDU22;N Bardu    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019411;NO-BARDU66;N Bardu    66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001944W;NO-BARDUKRV22L2;N Bardukrv 22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001945U;NO-SULITJELMA22;N Sulitjel 22  L1;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001946S;NO-SKAKKEST7L2NC;S Skakkest 47  L2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001947Q;NO-HAVOYSUND66;N Havøysun 66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001948O;NO-RENSVIK22L1;N Rensvik  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019500;NO-MOKKELAND22;N Møkkelan 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001951Z;NO-MEDKILA22;N Medkila  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001952X;NO-GARE22;N Gåre     22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001953V;NO-HEGGEN11L2;N Heggen   11  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001956P;NO-ORMSETFOSS22;N Ormsetfo 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001957N;NO-SELBU22;N Selbu    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001958L;NO-LANDE22;N Lande    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001960Y;NO-RANASFO166T8;S Rånåsfo1 66  T8 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001961W;NO-RANASFO166T9;S Rånåsfo1 66  T9 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001962U;NO-HUSNES2;S Husnes   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001964Q;NO-ULLEVAL11T1;S Ullevål  11  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001965O;NO-ULLEVAL11T2;S Ullevål  11  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001966M;NO-ULLEVAL11T3;S Ullevål  11  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001968I;NO-DRANGEDAL22;S Drangeda 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001969G;NO-BJERKA2;N Bjerka   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001970V;NO-SAUGBRUG5L2NC;S Saugbrug 45  L2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001971T;NO-KORGEN22L2;N Korgen   22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001972R;NO-TINFOS_O24L2N;S Tinfos Ø 24  L2  Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001973P;NO-KORGEN22L1;N Korgen   22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001974N;NO-HEGSETFOSS22;N Hegsetfo 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001975L;NO-VENNESLA22;S Vennesla 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001976J;NO-SOLBJORN22;N Solbjørn 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001977H;NO-SOLBJORN33;N Solbjørn 33  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001979D;NO-FOSSANE66;S Fossane  66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001981Q;NO-BP_FYGLE22;N BP Fygle 22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001982O;NO-BP_FYGLE2;N BP Fygle 2   1L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001983M;NO-SVELGEN22OV2N;S Svelgen  22  Ov2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001984K;NO-SVELGEN22SI1N;S Svelgen  22  Si1 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001985I;NO-SVELGEN22OV4N;S Svelgen  22  Ov4 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001987E;NO-FROYA22;N Frøya    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001988C;NO-BESSAKERFJELL;N Bessaker 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001989A;NO-RISOYHAMN66;N Risøyham 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001990P;NO-SORTLANDSUND6;N Sortl.su 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001991N;NO-ULVSVAG66;N Ulvsvåg  66  RT1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001992L;NO-KALDVAG66;N Kaldvåg  66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001993J;NO-FALKELV66;N Falkelv  66  RT1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001994H;NO-PASA22;N Pæsa     22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001995F;NO-DRAG66;N Drag     66  RT1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001996D;NO-BOTN66;N Botn     66  RT2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000001997B;NO-SKJELVAREID66;N Skjelvar 66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019989;NO-VASSMO66;N Vassmo   22  L3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000019997;NO-OYSTESE22;S Øystese  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020009;NO-LYNGEN2;N Lyngen   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020017;NO-HAVIK22LY4NC;S Håvik    22  LY4  Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020033;NO-KILBOTN22;N Kilbotn  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020041;NO-MOSKOG2;N Moskog   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002006Y;NO-STRANDA2;N Stranda  2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002007W;NO-STRINDA2;N Strinda  2   L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002008U;NO-ORSTA2;N Ørsta    2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002009S;NO-HUNGERN2;N Hungeren 2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020106;NO-SKAIDI2;N Skaidi   2   L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020114;NO-SEVAREID2;S Sævareid 2   1L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020122;NO-ERTSMYRA2;S Ertsmyra 2   1L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020130;NO-FROYSET2;S Frøyset  2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002014Z;NO-HEMSIL_22;S Hemsil 2 2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002015X;NO-HOLTANE2;S Holtane  2  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002017T;NO-HAVIK2;S Håvik    2   1L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002018R;NO-MYKLEBUS2;S Myklebus 2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002019P;NO-RAMSLAND2;S Ramsland 2   L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020203;NO-SKEI2;S Skei     2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020211;NO-SOGNDAL2;S Sogndal  2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002023Y;NO-VRANGFOS2;S Vrangfos 2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002024W;NO-ABJORA2;S Åbjøra   2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002025U;NO-ARLIFOSS2;S Årlifoss 2   L1  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002026S;NO-ODDAZS;Odda Zinc Smelter;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002027Q;NO-AGDENES22;N Agdenes  22  L1;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002028O;NO-ALSTEN22L2;N Alsten   22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020300;NO-BLEIKVASSLI13;N Bleikvas 132 Forbruk RT1;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002031Z;NO-BURAN12T1;N Buran    12  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002032X;NO-BURAN12T2;N Buran    12  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002033V;NO-BURAN12T3;N Buran    12  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002034T;NO-BUVIKA66;N Buvika   66  RT1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002035R;NO-FLATASEN12T2;N Flatåsen 12  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002036P;NO-GIMSE66RT1;N Gimse    66  RT1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002037N;NO-GISKEMO22ORS1;N Giskemo  22  Ørs1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002038L;NO-GRYTTEN22BO;N Grytten  22  Bo Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002039J;NO-GRYTTEN22V2;N Grytten  22  V2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002040Y;NO-GRYTAGA22;N Grytåga  22  RT2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002041W;NO-HESTTRO66L2;N Hesttrø  66  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002042U;NO-HESTTRO66L1;N Hesttrø  66  Na1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002043S;NO-HUBAKKEN22;N Hubakken 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002044Q;NO-KRSUND11L1;N Kr.sund  11  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002045O;NO-KRSUND11L2;N Kr.sund  11  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002046M;NO-LADE66T1;N Lade     66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002047K;NO-LADE66T2;N Lade     66  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002048I;NO-LIABO22;N Liabø    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002049G;NO-MIDTBYEN66T1;N Midtbyen 66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002050V;NO-MIDTBYEN66T2;N Midtbyen 66  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002051T;NO-MIDTBYEN66T3;N Midtbyen 66  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002052R;NO-NEA22L2;N Nea      22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002053P;NO-NORDLANDT11L1;N Nordland 11  L1_L;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002054N;NO-NORDLANDT11L2;N Nordland 11  L2_L;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002055L;NO-NYHAMNA1SD4NC;N Nyhamna  132 VSD4 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002056J;NO-NYHAMNA1SD5NC;N Nyhamna  132 BST1 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002057H;NO-NYHAMNA1SD6NC;N Nyhamna  132 BST2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002058F;NO-PAULINELD66T1;N Paulinel 66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002059D;NO-PAULINELD66T2;N Paulinel 66  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002060S;NO-PAULINELD66T3;N Paulinel 66  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002061Q;NO-RANHEIM121;N Ranheim  12  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002062O;NO-RENSVIK22L2;N Rensvik  22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002063M;NO-REPPA22;N Reppa    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002064K;NO-RYSTE22OR2;N Ryste    22  Ør2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002065I;NO-RYSTE22B;N Ryste    22  Ør1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002066G;NO-ROYRVIKF22;N Røyrvikf 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002067E;NO-SMOLA22L1;N Smøla    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002068C;NO-SMOLA22L2;N Smøla    22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002069A;NO-SNASA22;N Snåsa    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002070P;NO-STEINKJE22;N Steinkje 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002071N;NO-STORHAUG12T3;N Storhaug 12  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002074H;NO-STRINDA11;N Strinda  11  Si1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002075F;NO-SULA22L2;N Sula     22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002076D;NO-SVABO22T3NC;N Svabo    22  L3 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002077B;NO-SVABO22T4NC;N Svabo    22  L4 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020789;NO-SYKKYLVEN22L1;N Sykkylve 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020797;NO-SYKKYLVEN22L2;N Sykkylve 22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002080M;NO-TOSBOTN22L1;N Tosbotn  22  J07 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002081K;NO-TRONGSUNDET22;N Trongsun 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002082I;NO-VESTBY_T22L1;N Vestbyen 12  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002083G;NO-VESTBY_T66L2;N Vestbyen 12  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002084E;NO-VESTBY_T12L3;N Vestbyen 12  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002085C;NO-VUKU22;N Vuku     22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002086A;NO-AFJORD22;N Åfjord   22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020878;NO-ARODAL22;N Årødal   22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020886;NO-ADAMSELV22FR1;N Adamselv 22  FR1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020894;NO-ANDENES22;N Andenes  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002090J;NO-BRENSHOL22KV1;N Brenshol 22  Kv1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002091H;NO-DIVIDALEN11;N Dividale 11  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002092F;NO-DVEBERG66;N Dverberg 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002093D;NO-GANDVIK22;N Gandvik  22  GA Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002094B;NO-GOLIAT1125_KA;N Goliat   11  25-KA-102 Motor;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020959;NO-GOLIAT11BFKNC;N Goliat   11  BFK fiktiv Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020967;NO-GOLIAT11LX2NC;N Goliat   11  LX2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020975;NO-KARASJOK66T2;N Karasjok 66  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020983;NO-KLEPPEST22;N Kleppsta 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000020991;NO-KVITFOSSEN22;N Kvitfoss 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000021005;NO-LAKSELV22LA1;N Lakselv  22  La1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000021013;NO-LAKSELV22LA2;N Lakselv  22  La2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000021021;NO-OFFERVANN22;N Offervan 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002104Y;NO-SKIBOTN22;N Skibotn  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002105W;NO-SKODDEVAE22AR;N Skoddeva 22  AR Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002106U;NO-SKODDEVAE22AS;N Skoddeva 22  AS Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002107S;NO-SKODDEVAE22BO;N Skoddeva 22  BO Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002108Q;NO-SKODDEVARE22G;N Skoddeva 22  G Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002109O;NO-SKODDEVARE22K;N Skoddeva 22  K Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000021102;NO-SKODDEVARE22S;N Skoddeva 22  S Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000021110;NO-SKODDEVAE22SB;N Skoddeva 22  SB Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002112Z;NO-SMORFJORD66T2;N Smørfjor 66  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002113X;NO-STONGLANDSEID;N Stonglan 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002114V;NO-STORSLETT66;N Storslet 66  Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002115T;NO-RAGGOVIDDA22;N Raggovid 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002116R;NO-SORFJ_VK33;N Sørfj. V 33  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002118N;NO-VARDEN11;N Varden   11  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002119L;NO-VARDEN22;N Varden   22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002122W;NO-BJUGSTAD66;S Bjugstad 66  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002123U;NO-BJOLVO12L1;S Bjølvo   12  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002124S;NO-BLUEFJORD22;S Bluefjor 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002125Q;NO-BORGUND22;S Borgund  22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002127M;NO-BRAGERNES12;S Bragerne 12  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002128K;NO-BRAGERNES132;S Bragerne 132 T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002129I;NO-BREKKE47L1;S Brekke   47  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002131V;NO-BATSTAD50T1;S Båtstad  50  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002132T;NO-BATSTAD50T2;S Båtstad  50  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002133R;NO-DEKNEPOLN22L1;N Deknepol 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002134P;NO-DOKKEN132T3NC;S Dokken   132 T3 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002135N;NO-DRAGESET22;N Drageset 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002136L;NO-DRAGSVIK22;S Dragsvik 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002137J;NO-ERAMET66F12;S Eramet   66  F12 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002138H;NO-ERTSMYRA22L11;S Ertsmyra 22  L11 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002139F;NO-EYDEHAVNSG1NC;S Eydehavn 66  SG1 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002140U;NO-EYDEHAVNSG2NC;S Eydehavn 66  SG2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002141S;NO-EYDEHAVNT1;S Eydehavn 66  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002142Q;NO-EYDEHAVNT2;S Eydehavn 66  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002143O;NO-STANGE66T3;S Stange   66  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002144M;NO-FLORO22;N Florø    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002146I;NO-FUNNEFOSS22L1;S Funnefos 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002147G;NO-FUNNEFOSS22L2;S Funnefos 22  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002148E;NO-HORTA22;S Horta    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002149C;NO-GILJA22L1;S Gilja    22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002150R;NO-GJOVIK11L2;S Gjøvik   11  L2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002151P;NO-GRANVIN132;S Granvin  132 T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002152N;NO-GRAVFOSS66T1;S Gravfoss 50  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002153L;NO-GRAVFOSS66T2;S Gravfoss 50  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002154J;NO-GRINDSDALEN22;N Grindsda 22  L1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002155H;NO-GRONL_HN11T1;S Grønl HN 11  T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002156F;NO-GRONL_HN11T2;S Grønl HN 11  T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002157D;NO-GRONL_HN11T3;S Grønl HN 11  T3 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002158B;NO-GRONL_HN11T4;S Grønl HN 11  T4 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC000000021599;NO-H_HOYANGER132;N H. Høyan 132 LA6 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002160O;NO-HAMMERSL132T1;S Hammersl 132 T1 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002161M;NO-HAMMERSL132T2;S Hammersl 132 T2 Forbruk;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002162K;NO-HAUGSNES100L1;S Haugsnes 100 L1 Industri;;10X1001A1001A38Y;Active;;;;Load;W
50WC00000002163I;NO-HAUGSNES100L2;S Haugsnes 85  L2 Industri;;10X1001A1001A38Y;Active;;;;Load;W
